input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape,model_name
118,random_layer_1,Conv2d,MM,2048,512,32,0.4536,0.062,0.8028,"(1, 512)","(1, 32)",variable_random
118,random_layer_2,Linear,MM,128,128,256,0.1112,0.634,0.3889,"(1, 128)","(1, 256)",variable_random
118,random_layer_3,Conv2d,MM,1024,128,128,0.6488,0.0233,0.3505,"(1, 128)","(1, 128)",variable_random
118,random_layer_4,Linear,MM,2048,512,32,0.0949,0.1366,0.407,"(1, 512)","(1, 32)",variable_random
118,random_layer_5,Linear,MM,32,32,512,0.1636,0.0121,0.1038,"(1, 32)","(1, 512)",variable_random
118,random_layer_6,Conv2d,MM,64,32,32,0.0218,0.1139,0.1159,"(1, 32)","(1, 32)",variable_random
118,random_layer_7,Conv2d,MM,128,1024,64,0.0979,0.3597,0.9492,"(1, 1024)","(1, 64)",variable_random
118,random_layer_8,Conv2d,MM,32,128,128,0.1623,0.1273,0.3613,"(1, 128)","(1, 128)",variable_random
118,random_layer_9,Conv2d,MM,2048,128,64,0.1214,0.6436,0.7388,"(1, 128)","(1, 64)",variable_random
118,random_layer_10,Linear,MM,1024,1024,128,0.478,0.1209,0.9396,"(1, 1024)","(1, 128)",variable_random
118,random_layer_11,Conv2d,MM,32,256,32,0.1825,0.0333,0.8492,"(1, 256)","(1, 32)",variable_random
118,random_layer_12,Conv2d,MM,256,64,32,0.0,0.1328,0.8253,"(1, 64)","(1, 32)",variable_random
118,random_layer_13,Conv2d,MM,512,64,256,0.2365,0.0575,0.0026,"(1, 64)","(1, 256)",variable_random
118,random_layer_14,Linear,MM,64,256,64,0.1053,0.018,0.6422,"(1, 256)","(1, 64)",variable_random
118,random_layer_15,Conv2d,MM,256,512,32,0.155,0.1353,0.1923,"(1, 512)","(1, 32)",variable_random
118,random_layer_16,Linear,MM,32,1024,32,0.0987,0.5244,0.2947,"(1, 1024)","(1, 32)",variable_random
118,random_layer_17,Conv2d,MM,2048,64,512,0.4615,0.3189,0.4113,"(1, 64)","(1, 512)",variable_random
118,random_layer_18,Linear,MM,32,1024,32,0.489,0.0369,0.3413,"(1, 1024)","(1, 32)",variable_random
118,random_layer_19,Linear,MM,2048,512,512,0.0,0.6195,0.3149,"(1, 512)","(1, 512)",variable_random
119,random_layer_0,Conv2d,MM,256,1024,128,0.0,0.6275,0.6275,"(1, 1024)","(1, 128)",variable_random
119,random_layer_1,Linear,MM,256,32,128,0.5802,0.0008,0.5726,"(1, 32)","(1, 128)",variable_random
119,random_layer_2,Linear,MM,32,64,128,0.2594,0.3051,0.0663,"(1, 64)","(1, 128)",variable_random
119,random_layer_3,Conv2d,MM,512,512,256,0.2906,0.4693,0.9089,"(1, 512)","(1, 256)",variable_random
119,random_layer_4,Linear,MM,128,128,32,0.5065,0.1029,0.0501,"(1, 128)","(1, 32)",variable_random
119,random_layer_5,Conv2d,MM,256,256,32,0.1097,0.4949,0.0917,"(1, 256)","(1, 32)",variable_random
119,random_layer_6,Linear,MM,64,1024,32,0.4834,0.6245,0.0353,"(1, 1024)","(1, 32)",variable_random
119,random_layer_7,Linear,MM,64,32,64,0.7929,0.1197,0.7637,"(1, 32)","(1, 64)",variable_random
119,random_layer_8,Conv2d,MM,1024,1024,512,0.1733,0.0092,0.6954,"(1, 1024)","(1, 512)",variable_random
119,random_layer_9,Linear,MM,2048,64,64,0.0,0.5857,0.1806,"(1, 64)","(1, 64)",variable_random
119,random_layer_10,Linear,MM,64,32,256,0.6455,0.0195,0.3705,"(1, 32)","(1, 256)",variable_random
119,random_layer_11,Linear,MM,512,512,128,0.0202,0.0057,0.5143,"(1, 512)","(1, 128)",variable_random
119,random_layer_12,Linear,MM,256,512,256,0.0,0.1172,0.6931,"(1, 512)","(1, 256)",variable_random
119,random_layer_13,Conv2d,MM,1024,256,512,0.324,0.1369,0.1352,"(1, 256)","(1, 512)",variable_random
119,random_layer_14,Linear,MM,512,512,512,0.1108,0.6955,0.9225,"(1, 512)","(1, 512)",variable_random
119,random_layer_15,Linear,MM,128,128,256,0.7091,0.1212,0.9495,"(1, 128)","(1, 256)",variable_random
119,random_layer_16,Conv2d,MM,512,256,32,0.084,0.5294,0.0202,"(1, 256)","(1, 32)",variable_random
119,random_layer_17,Conv2d,MM,2048,32,64,0.5468,0.5599,0.3098,"(1, 32)","(1, 64)",variable_random
119,random_layer_18,Conv2d,MM,256,256,32,0.5844,0.3857,0.1362,"(1, 256)","(1, 32)",variable_random
119,random_layer_19,Conv2d,MM,512,1024,32,0.4165,0.0256,0.6921,"(1, 1024)","(1, 32)",variable_random
120,random_layer_0,Conv2d,MM,256,32,64,0.0,0.6337,0.6574,"(1, 32)","(1, 64)",variable_random
120,random_layer_1,Conv2d,MM,64,1024,256,0.6745,0.1369,0.4608,"(1, 1024)","(1, 256)",variable_random
120,random_layer_2,Linear,MM,1024,256,256,0.051,0.0055,0.1809,"(1, 256)","(1, 256)",variable_random
120,random_layer_3,Conv2d,MM,64,512,32,0.0,0.0911,0.534,"(1, 512)","(1, 32)",variable_random
120,random_layer_4,Conv2d,MM,1024,32,256,0.0224,0.6016,0.4034,"(1, 32)","(1, 256)",variable_random
120,random_layer_5,Conv2d,MM,2048,64,128,0.6968,0.1174,0.7021,"(1, 64)","(1, 128)",variable_random
120,random_layer_6,Conv2d,MM,64,64,512,0.1245,0.0696,0.2837,"(1, 64)","(1, 512)",variable_random
120,random_layer_7,Linear,MM,2048,32,128,0.1877,0.0755,0.4562,"(1, 32)","(1, 128)",variable_random
120,random_layer_8,Conv2d,MM,128,32,512,0.1589,0.5195,0.2851,"(1, 32)","(1, 512)",variable_random
120,random_layer_9,Conv2d,MM,128,512,32,0.6059,0.5868,0.0146,"(1, 512)","(1, 32)",variable_random
120,random_layer_10,Conv2d,MM,64,256,128,0.7371,0.0913,0.1066,"(1, 256)","(1, 128)",variable_random
120,random_layer_11,Conv2d,MM,2048,64,32,0.0,0.1352,0.5451,"(1, 64)","(1, 32)",variable_random
120,random_layer_12,Conv2d,MM,256,64,128,0.2936,0.3189,0.8592,"(1, 64)","(1, 128)",variable_random
120,random_layer_13,Conv2d,MM,2048,64,32,0.3503,0.1458,0.9492,"(1, 64)","(1, 32)",variable_random
120,random_layer_14,Conv2d,MM,32,256,32,0.2296,0.1345,0.8262,"(1, 256)","(1, 32)",variable_random
120,random_layer_15,Conv2d,MM,2048,1024,64,0.0,0.094,0.6877,"(1, 1024)","(1, 64)",variable_random
120,random_layer_16,Conv2d,MM,128,64,512,0.1774,0.5697,0.1075,"(1, 64)","(1, 512)",variable_random
120,random_layer_17,Linear,MM,64,512,256,0.6257,0.5251,0.5679,"(1, 512)","(1, 256)",variable_random
120,random_layer_18,Conv2d,MM,1024,256,256,0.4798,0.6385,0.3279,"(1, 256)","(1, 256)",variable_random
120,random_layer_19,Linear,MM,512,64,512,0.4681,0.0157,0.3861,"(1, 64)","(1, 512)",variable_random
121,random_layer_0,Linear,MM,2048,32,64,0.0067,0.1039,0.8979,"(1, 32)","(1, 64)",variable_random
121,random_layer_1,Linear,MM,64,1024,64,0.0,0.1349,0.7058,"(1, 1024)","(1, 64)",variable_random
121,random_layer_2,Conv2d,MM,2048,128,256,0.0,0.628,0.8488,"(1, 128)","(1, 256)",variable_random
121,random_layer_3,Linear,MM,128,1024,512,0.5,0.3605,0.5571,"(1, 1024)","(1, 512)",variable_random
121,random_layer_4,Linear,MM,1024,512,64,0.2301,0.1348,0.4207,"(1, 512)","(1, 64)",variable_random
121,random_layer_5,Conv2d,MM,64,128,32,0.0,0.1095,0.6654,"(1, 128)","(1, 32)",variable_random
121,random_layer_6,Linear,MM,2048,256,128,0.1496,0.6989,0.2425,"(1, 256)","(1, 128)",variable_random
121,random_layer_7,Linear,MM,256,256,32,0.7401,0.0474,0.4203,"(1, 256)","(1, 32)",variable_random
121,random_layer_8,Linear,MM,128,128,128,0.0,0.5815,0.6999,"(1, 128)","(1, 128)",variable_random
121,random_layer_9,Conv2d,MM,32,512,64,0.3437,0.3402,0.4556,"(1, 512)","(1, 64)",variable_random
121,random_layer_10,Linear,MM,512,64,128,0.0394,0.4918,0.2839,"(1, 64)","(1, 128)",variable_random
121,random_layer_11,Linear,MM,1024,1024,256,0.3711,0.4381,0.9227,"(1, 1024)","(1, 256)",variable_random
121,random_layer_12,Conv2d,MM,256,128,32,0.5126,0.0582,0.2403,"(1, 128)","(1, 32)",variable_random
121,random_layer_13,Linear,MM,512,64,64,0.1622,0.3172,0.0611,"(1, 64)","(1, 64)",variable_random
121,random_layer_14,Linear,MM,128,512,256,0.4675,0.0849,0.2341,"(1, 512)","(1, 256)",variable_random
121,random_layer_15,Linear,MM,128,32,64,0.0518,0.4953,0.0895,"(1, 32)","(1, 64)",variable_random
121,random_layer_16,Conv2d,MM,256,64,32,0.4484,0.0842,0.8686,"(1, 64)","(1, 32)",variable_random
121,random_layer_17,Linear,MM,64,64,128,0.1614,0.1326,0.8252,"(1, 64)","(1, 128)",variable_random
121,random_layer_18,Conv2d,MM,64,1024,256,0.1436,0.4459,0.9259,"(1, 1024)","(1, 256)",variable_random
121,random_layer_19,Conv2d,MM,2048,1024,64,0.5708,0.1469,0.2596,"(1, 1024)","(1, 64)",variable_random
122,random_layer_0,Conv2d,MM,128,32,256,0.0,0.4212,0.5758,"(1, 32)","(1, 256)",variable_random
122,random_layer_1,Linear,MM,2048,32,64,0.2558,0.4583,0.2102,"(1, 32)","(1, 64)",variable_random
122,random_layer_2,Conv2d,MM,2048,256,256,0.4764,0.0877,0.819,"(1, 256)","(1, 256)",variable_random
122,random_layer_3,Conv2d,MM,256,64,64,0.0,0.5008,0.8177,"(1, 64)","(1, 64)",variable_random
122,random_layer_4,Conv2d,MM,64,128,64,0.4803,0.1083,0.0546,"(1, 128)","(1, 64)",variable_random
122,random_layer_5,Conv2d,MM,512,64,256,0.0,0.4212,0.5069,"(1, 64)","(1, 256)",variable_random
122,random_layer_6,Conv2d,MM,512,256,128,0.4781,0.1368,0.5423,"(1, 256)","(1, 128)",variable_random
122,random_layer_7,Conv2d,MM,256,128,128,0.099,0.3964,0.232,"(1, 128)","(1, 128)",variable_random
122,random_layer_8,Conv2d,MM,2048,128,256,0.2851,0.0063,0.6537,"(1, 128)","(1, 256)",variable_random
122,random_layer_9,Conv2d,MM,64,128,32,0.2332,0.5033,0.2852,"(1, 128)","(1, 32)",variable_random
122,random_layer_10,Conv2d,MM,256,128,32,0.5176,0.0062,0.1729,"(1, 128)","(1, 32)",variable_random
122,random_layer_11,Conv2d,MM,32,512,256,0.1071,0.3312,0.3939,"(1, 512)","(1, 256)",variable_random
122,random_layer_12,Conv2d,MM,64,64,128,0.027,0.0016,0.9321,"(1, 64)","(1, 128)",variable_random
122,random_layer_13,Linear,MM,2048,256,256,0.0844,0.0498,0.4698,"(1, 256)","(1, 256)",variable_random
122,random_layer_14,Linear,MM,64,1024,64,0.1039,0.0863,0.0292,"(1, 1024)","(1, 64)",variable_random
122,random_layer_15,Conv2d,MM,512,32,32,0.0,0.5579,0.359,"(1, 32)","(1, 32)",variable_random
122,random_layer_16,Conv2d,MM,2048,128,512,0.576,0.0115,0.425,"(1, 128)","(1, 512)",variable_random
122,random_layer_17,Linear,MM,1024,1024,256,0.0,0.5278,0.6826,"(1, 1024)","(1, 256)",variable_random
122,random_layer_18,Conv2d,MM,512,32,128,0.6576,0.1423,0.6778,"(1, 32)","(1, 128)",variable_random
122,random_layer_19,Conv2d,MM,256,64,64,0.0847,0.4437,0.3233,"(1, 64)","(1, 64)",variable_random
123,random_layer_0,Linear,MM,2048,32,512,0.0,0.0259,0.9216,"(1, 32)","(1, 512)",variable_random
123,random_layer_1,Linear,MM,1024,512,32,0.0,0.1418,0.2174,"(1, 512)","(1, 32)",variable_random
123,random_layer_2,Linear,MM,512,128,32,0.1554,0.4935,0.4173,"(1, 128)","(1, 32)",variable_random
123,random_layer_3,Conv2d,MM,1024,1024,64,0.2102,0.4693,0.4892,"(1, 1024)","(1, 64)",variable_random
123,random_layer_4,Conv2d,MM,512,256,64,0.616,0.5365,0.1346,"(1, 256)","(1, 64)",variable_random
123,random_layer_5,Conv2d,MM,32,64,32,0.7977,0.5551,0.4838,"(1, 64)","(1, 32)",variable_random
123,random_layer_6,Linear,MM,64,64,32,0.6327,0.5367,0.1612,"(1, 64)","(1, 32)",variable_random
123,random_layer_7,Linear,MM,1024,256,64,0.6133,0.1236,0.0295,"(1, 256)","(1, 64)",variable_random
123,random_layer_8,Linear,MM,128,1024,128,0.1165,0.1232,0.4274,"(1, 1024)","(1, 128)",variable_random
123,random_layer_9,Conv2d,MM,32,512,512,0.0,0.3276,0.278,"(1, 512)","(1, 512)",variable_random
123,random_layer_10,Conv2d,MM,512,128,128,0.1979,0.5854,0.1756,"(1, 128)","(1, 128)",variable_random
123,random_layer_11,Linear,MM,32,128,128,0.2568,0.1461,0.3652,"(1, 128)","(1, 128)",variable_random
123,random_layer_12,Conv2d,MM,128,512,32,0.0401,0.0346,0.315,"(1, 512)","(1, 32)",variable_random
123,random_layer_13,Conv2d,MM,64,128,512,0.0282,0.0493,0.3288,"(1, 128)","(1, 512)",variable_random
123,random_layer_14,Conv2d,MM,64,64,128,0.0,0.0366,0.5756,"(1, 64)","(1, 128)",variable_random
123,random_layer_15,Conv2d,MM,64,128,128,0.169,0.5745,0.5221,"(1, 128)","(1, 128)",variable_random
123,random_layer_16,Linear,MM,64,64,512,0.9144,0.1346,0.6315,"(1, 64)","(1, 512)",variable_random
123,random_layer_17,Linear,MM,64,64,256,0.248,0.0121,0.7015,"(1, 64)","(1, 256)",variable_random
123,random_layer_18,Linear,MM,128,512,512,0.0,0.4199,0.6626,"(1, 512)","(1, 512)",variable_random
123,random_layer_19,Linear,MM,2048,64,128,0.4564,0.5126,0.184,"(1, 64)","(1, 128)",variable_random
124,random_layer_0,Conv2d,MM,64,1024,512,0.0314,0.5853,0.7513,"(1, 1024)","(1, 512)",variable_random
124,random_layer_1,Linear,MM,2048,32,32,0.6748,0.0963,0.6833,"(1, 32)","(1, 32)",variable_random
124,random_layer_2,Conv2d,MM,1024,1024,32,0.1087,0.608,0.6765,"(1, 1024)","(1, 32)",variable_random
124,random_layer_3,Conv2d,MM,1024,512,256,0.6142,0.0558,0.9495,"(1, 512)","(1, 256)",variable_random
124,random_layer_4,Linear,MM,512,32,256,0.0,0.0598,0.8478,"(1, 32)","(1, 256)",variable_random
124,random_layer_5,Linear,MM,512,64,64,0.0609,0.1258,0.8236,"(1, 64)","(1, 64)",variable_random
124,random_layer_6,Linear,MM,256,512,512,0.2908,0.6349,0.592,"(1, 512)","(1, 512)",variable_random
124,random_layer_7,Linear,MM,128,1024,32,0.8539,0.0519,0.0193,"(1, 1024)","(1, 32)",variable_random
124,random_layer_8,Linear,MM,512,1024,512,0.0431,0.3472,0.0997,"(1, 1024)","(1, 512)",variable_random
124,random_layer_9,Conv2d,MM,2048,512,512,0.0,0.6059,0.2998,"(1, 512)","(1, 512)",variable_random
124,random_layer_10,Conv2d,MM,128,32,512,0.7005,0.3846,0.5532,"(1, 32)","(1, 512)",variable_random
124,random_layer_11,Conv2d,MM,256,256,256,0.6093,0.0891,0.7011,"(1, 256)","(1, 256)",variable_random
124,random_layer_12,Conv2d,MM,512,32,256,0.0569,0.0842,0.4462,"(1, 32)","(1, 256)",variable_random
124,random_layer_13,Linear,MM,1024,64,64,0.1141,0.4327,0.1709,"(1, 64)","(1, 64)",variable_random
124,random_layer_14,Conv2d,MM,1024,32,256,0.4518,0.3806,0.5471,"(1, 32)","(1, 256)",variable_random
124,random_layer_15,Linear,MM,64,128,64,0.5235,0.0131,0.9304,"(1, 128)","(1, 64)",variable_random
124,random_layer_16,Conv2d,MM,1024,128,512,0.1621,0.5204,0.169,"(1, 128)","(1, 512)",variable_random
124,random_layer_17,Linear,MM,32,512,128,0.5852,0.0258,0.5171,"(1, 512)","(1, 128)",variable_random
124,random_layer_18,Linear,MM,256,1024,32,0.1594,0.4971,0.157,"(1, 1024)","(1, 32)",variable_random
124,random_layer_19,Conv2d,MM,256,128,128,0.3184,0.006,0.627,"(1, 128)","(1, 128)",variable_random
125,random_layer_0,Linear,MM,128,512,128,0.0084,0.0872,0.1409,"(1, 512)","(1, 128)",variable_random
125,random_layer_1,Linear,MM,32,64,64,0.2666,0.1001,0.8566,"(1, 64)","(1, 64)",variable_random
125,random_layer_2,Conv2d,MM,2048,256,512,0.0,0.1153,0.8142,"(1, 256)","(1, 512)",variable_random
125,random_layer_3,Linear,MM,256,32,128,0.0,0.0729,0.1888,"(1, 32)","(1, 128)",variable_random
125,random_layer_4,Linear,MM,1024,1024,512,0.0,0.0191,0.1976,"(1, 1024)","(1, 512)",variable_random
125,random_layer_5,Conv2d,MM,2048,64,32,0.0,0.0175,0.046,"(1, 64)","(1, 32)",variable_random
125,random_layer_6,Linear,MM,2048,32,64,0.0713,0.4619,0.1168,"(1, 32)","(1, 64)",variable_random
125,random_layer_7,Conv2d,MM,256,64,256,0.4427,0.1491,0.2939,"(1, 64)","(1, 256)",variable_random
125,random_layer_8,Linear,MM,2048,256,32,0.1246,0.0043,0.6108,"(1, 256)","(1, 32)",variable_random
125,random_layer_9,Conv2d,MM,2048,512,64,0.0892,0.1313,0.0924,"(1, 512)","(1, 64)",variable_random
125,random_layer_10,Linear,MM,512,1024,128,0.19,0.647,0.3745,"(1, 1024)","(1, 128)",variable_random
125,random_layer_11,Conv2d,MM,512,256,512,0.6337,0.1445,0.7065,"(1, 256)","(1, 512)",variable_random
125,random_layer_12,Conv2d,MM,64,1024,64,0.3189,0.1446,0.3016,"(1, 1024)","(1, 64)",variable_random
125,random_layer_13,Linear,MM,1024,256,512,0.0214,0.6879,0.8325,"(1, 256)","(1, 512)",variable_random
125,random_layer_14,Linear,MM,512,1024,64,0.7251,0.0858,0.8332,"(1, 1024)","(1, 64)",variable_random
125,random_layer_15,Conv2d,MM,256,512,32,0.1799,0.0953,0.5775,"(1, 512)","(1, 32)",variable_random
125,random_layer_16,Conv2d,MM,512,64,128,0.0,0.68,0.144,"(1, 64)","(1, 128)",variable_random
125,random_layer_17,Conv2d,MM,1024,128,32,0.7109,0.0619,0.0475,"(1, 128)","(1, 32)",variable_random
125,random_layer_18,Linear,MM,2048,32,256,0.0,0.6659,0.9438,"(1, 32)","(1, 256)",variable_random
125,random_layer_19,Conv2d,MM,64,64,512,0.6563,0.4647,0.7419,"(1, 64)","(1, 512)",variable_random
126,random_layer_0,Linear,MM,128,32,32,0.0,0.0716,0.3635,"(1, 32)","(1, 32)",variable_random
126,random_layer_1,Linear,MM,128,512,32,0.1299,0.6577,0.5278,"(1, 512)","(1, 32)",variable_random
126,random_layer_2,Conv2d,MM,256,32,64,0.772,0.104,0.2157,"(1, 32)","(1, 64)",variable_random
126,random_layer_3,Conv2d,MM,32,256,64,0.0,0.0674,0.8209,"(1, 256)","(1, 64)",variable_random
126,random_layer_4,Conv2d,MM,64,1024,32,0.152,0.0191,0.7716,"(1, 1024)","(1, 32)",variable_random
126,random_layer_5,Conv2d,MM,128,512,512,0.0,0.3372,0.039,"(1, 512)","(1, 512)",variable_random
126,random_layer_6,Conv2d,MM,2048,64,128,0.2575,0.0849,0.1502,"(1, 64)","(1, 128)",variable_random
126,random_layer_7,Linear,MM,32,1024,128,0.126,0.0561,0.3015,"(1, 1024)","(1, 128)",variable_random
126,random_layer_8,Linear,MM,512,512,64,0.0,0.3791,0.0237,"(1, 512)","(1, 64)",variable_random
126,random_layer_9,Linear,MM,2048,32,64,0.6105,0.542,0.5713,"(1, 32)","(1, 64)",variable_random
126,random_layer_10,Linear,MM,512,256,64,0.3699,0.0021,0.8557,"(1, 256)","(1, 64)",variable_random
126,random_layer_11,Linear,MM,256,256,32,0.2075,0.6671,0.6188,"(1, 256)","(1, 32)",variable_random
126,random_layer_12,Linear,MM,256,1024,128,0.6043,0.4411,0.6215,"(1, 1024)","(1, 128)",variable_random
126,random_layer_13,Linear,MM,64,512,64,0.4706,0.3103,0.154,"(1, 512)","(1, 64)",variable_random
126,random_layer_14,Linear,MM,64,1024,64,0.2439,0.3179,0.5266,"(1, 1024)","(1, 64)",variable_random
126,random_layer_15,Linear,MM,2048,1024,64,0.2193,0.3675,0.3138,"(1, 1024)","(1, 64)",variable_random
126,random_layer_16,Conv2d,MM,32,32,512,0.4731,0.0181,0.948,"(1, 32)","(1, 512)",variable_random
126,random_layer_17,Linear,MM,1024,1024,512,0.0053,0.4445,0.8031,"(1, 1024)","(1, 512)",variable_random
126,random_layer_18,Linear,MM,2048,256,512,0.6,0.1197,0.9013,"(1, 256)","(1, 512)",variable_random
126,random_layer_19,Conv2d,MM,128,1024,512,0.0,0.5716,0.7827,"(1, 1024)","(1, 512)",variable_random
127,random_layer_0,Conv2d,MM,1024,128,64,0.0,0.0315,0.2879,"(1, 128)","(1, 64)",variable_random
127,random_layer_1,Conv2d,MM,256,128,256,0.1415,0.1413,0.3792,"(1, 128)","(1, 256)",variable_random
127,random_layer_2,Linear,MM,512,1024,256,0.0458,0.3631,0.697,"(1, 1024)","(1, 256)",variable_random
127,random_layer_3,Linear,MM,128,128,512,0.2828,0.3232,0.7352,"(1, 128)","(1, 512)",variable_random
127,random_layer_4,Conv2d,MM,512,128,64,0.1342,0.0452,0.506,"(1, 128)","(1, 64)",variable_random
127,random_layer_5,Linear,MM,512,256,64,0.0,0.1086,0.4585,"(1, 256)","(1, 64)",variable_random
127,random_layer_6,Conv2d,MM,32,128,64,0.1203,0.6408,0.8883,"(1, 128)","(1, 64)",variable_random
127,random_layer_7,Conv2d,MM,2048,1024,128,0.8075,0.4761,0.3204,"(1, 1024)","(1, 128)",variable_random
127,random_layer_8,Linear,MM,32,32,32,0.4224,0.0312,0.2571,"(1, 32)","(1, 32)",variable_random
127,random_layer_9,Conv2d,MM,32,64,32,0.3033,0.4071,0.8302,"(1, 64)","(1, 32)",variable_random
127,random_layer_10,Linear,MM,512,1024,512,0.3087,0.031,0.5724,"(1, 1024)","(1, 512)",variable_random
127,random_layer_11,Linear,MM,512,512,128,0.121,0.6646,0.5901,"(1, 512)","(1, 128)",variable_random
127,random_layer_12,Conv2d,MM,32,32,64,0.7004,0.1235,0.2365,"(1, 32)","(1, 64)",variable_random
127,random_layer_13,Conv2d,MM,256,512,128,0.1312,0.1088,0.8901,"(1, 512)","(1, 128)",variable_random
127,random_layer_14,Linear,MM,128,256,256,0.098,0.0454,0.4571,"(1, 256)","(1, 256)",variable_random
127,random_layer_15,Linear,MM,128,128,256,0.1323,0.1252,0.4762,"(1, 128)","(1, 256)",variable_random
127,random_layer_16,Conv2d,MM,128,256,512,0.2268,0.6732,0.9163,"(1, 256)","(1, 512)",variable_random
127,random_layer_17,Linear,MM,128,512,64,0.5797,0.333,0.3886,"(1, 512)","(1, 64)",variable_random
127,random_layer_18,Linear,MM,512,1024,64,0.4565,0.5154,0.4845,"(1, 1024)","(1, 64)",variable_random
127,random_layer_19,Linear,MM,128,32,64,0.4969,0.6779,0.7064,"(1, 32)","(1, 64)",variable_random
128,random_layer_0,Linear,MM,2048,512,64,0.0,0.6677,0.2727,"(1, 512)","(1, 64)",variable_random
128,random_layer_1,Conv2d,MM,1024,512,128,0.6707,0.5313,0.3629,"(1, 512)","(1, 128)",variable_random
128,random_layer_2,Conv2d,MM,256,1024,32,0.4644,0.0078,0.1689,"(1, 1024)","(1, 32)",variable_random
128,random_layer_3,Conv2d,MM,128,64,256,0.0,0.3389,0.9292,"(1, 64)","(1, 256)",variable_random
128,random_layer_4,Linear,MM,256,1024,256,0.2013,0.0267,0.0349,"(1, 1024)","(1, 256)",variable_random
128,random_layer_5,Conv2d,MM,32,1024,64,0.0,0.5959,0.7379,"(1, 1024)","(1, 64)",variable_random
128,random_layer_6,Conv2d,MM,32,32,32,0.5557,0.0883,0.5817,"(1, 32)","(1, 32)",variable_random
128,random_layer_7,Linear,MM,2048,64,512,0.0,0.0079,0.7804,"(1, 64)","(1, 512)",variable_random
128,random_layer_8,Conv2d,MM,256,32,512,0.0,0.634,0.6221,"(1, 32)","(1, 512)",variable_random
128,random_layer_9,Linear,MM,32,512,128,0.7282,0.5388,0.9409,"(1, 512)","(1, 128)",variable_random
128,random_layer_10,Conv2d,MM,128,32,64,0.4839,0.3978,0.1439,"(1, 32)","(1, 64)",variable_random
128,random_layer_11,Conv2d,MM,32,512,64,0.1534,0.3036,0.3424,"(1, 512)","(1, 64)",variable_random
128,random_layer_12,Linear,MM,512,128,64,0.4776,0.1206,0.7822,"(1, 128)","(1, 64)",variable_random
128,random_layer_13,Conv2d,MM,256,32,32,0.0206,0.1309,0.1685,"(1, 32)","(1, 32)",variable_random
128,random_layer_14,Linear,MM,1024,64,64,0.2706,0.1191,0.6897,"(1, 64)","(1, 64)",variable_random
128,random_layer_15,Conv2d,MM,64,256,512,0.0753,0.1115,0.5961,"(1, 256)","(1, 512)",variable_random
128,random_layer_16,Linear,MM,64,512,128,0.1946,0.111,0.2294,"(1, 512)","(1, 128)",variable_random
128,random_layer_17,Conv2d,MM,128,32,64,0.2,0.5925,0.802,"(1, 32)","(1, 64)",variable_random
128,random_layer_18,Linear,MM,512,128,128,0.4721,0.0138,0.5058,"(1, 128)","(1, 128)",variable_random
128,random_layer_19,Conv2d,MM,256,256,512,0.0249,0.3296,0.0746,"(1, 256)","(1, 512)",variable_random
129,random_layer_0,Conv2d,MM,1024,1024,512,0.0402,0.429,0.3109,"(1, 1024)","(1, 512)",variable_random
129,random_layer_1,Conv2d,MM,512,256,32,0.4067,0.1095,0.0014,"(1, 256)","(1, 32)",variable_random
129,random_layer_2,Conv2d,MM,128,1024,32,0.1559,0.631,0.3439,"(1, 1024)","(1, 32)",variable_random
129,random_layer_3,Conv2d,MM,512,32,128,0.583,0.1008,0.0033,"(1, 32)","(1, 128)",variable_random
129,random_layer_4,Conv2d,MM,512,512,256,0.0804,0.5348,0.4953,"(1, 512)","(1, 256)",variable_random
129,random_layer_5,Conv2d,MM,128,256,32,0.3427,0.1266,0.8049,"(1, 256)","(1, 32)",variable_random
129,random_layer_6,Linear,MM,2048,1024,128,0.1709,0.6384,0.6204,"(1, 1024)","(1, 128)",variable_random
129,random_layer_7,Conv2d,MM,2048,512,512,0.7208,0.333,0.9482,"(1, 512)","(1, 512)",variable_random
129,random_layer_8,Conv2d,MM,128,256,32,0.5815,0.3163,0.7237,"(1, 256)","(1, 32)",variable_random
129,random_layer_9,Conv2d,MM,2048,32,512,0.4495,0.6,0.5199,"(1, 32)","(1, 512)",variable_random
129,random_layer_10,Conv2d,MM,64,128,64,0.6974,0.6318,0.7601,"(1, 128)","(1, 64)",variable_random
129,random_layer_11,Conv2d,MM,32,512,256,0.7057,0.0341,0.359,"(1, 512)","(1, 256)",variable_random
129,random_layer_12,Linear,MM,512,1024,64,0.1633,0.0823,0.1188,"(1, 1024)","(1, 64)",variable_random
129,random_layer_13,Linear,MM,32,256,128,0.0,0.5456,0.1544,"(1, 256)","(1, 128)",variable_random
129,random_layer_14,Conv2d,MM,64,512,128,0.7639,0.1225,0.833,"(1, 512)","(1, 128)",variable_random
129,random_layer_15,Linear,MM,2048,64,64,0.1481,0.1091,0.7129,"(1, 64)","(1, 64)",variable_random
129,random_layer_16,Conv2d,MM,256,1024,128,0.2345,0.6473,0.6612,"(1, 1024)","(1, 128)",variable_random
129,random_layer_17,Conv2d,MM,64,128,32,0.816,0.0201,0.5478,"(1, 128)","(1, 32)",variable_random
129,random_layer_18,Linear,MM,256,128,256,0.0,0.3624,0.3184,"(1, 128)","(1, 256)",variable_random
129,random_layer_19,Conv2d,MM,128,64,512,0.59,0.0689,0.1236,"(1, 64)","(1, 512)",variable_random
