input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape,model_name
52,gcn.output,Linear,MM,2048,64,7,0.4069,0.0973,0.6922,"(1, 64)","(1, 7)",gcn_synthetic
53,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9377,0.0078,0.0087,"(1, 2048)","(1, 128)",gcn_synthetic
53,gcn.transform_1,Linear,MM,2048,128,256,0.0111,0.5866,0.0176,"(1, 128)","(1, 256)",gcn_synthetic
53,gcn.aggregate_2,Linear,MM,2048,2048,256,0.925,0.0833,0.0252,"(1, 2048)","(1, 256)",gcn_synthetic
53,gcn.transform_2,Linear,MM,2048,256,128,0.3819,0.5265,0.2967,"(1, 256)","(1, 128)",gcn_synthetic
53,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9724,0.0081,0.0321,"(1, 2048)","(1, 128)",gcn_synthetic
53,gcn.transform_3,Linear,MM,2048,128,64,0.0692,0.4412,0.5148,"(1, 128)","(1, 64)",gcn_synthetic
53,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8221,0.05,0.006,"(1, 2048)","(1, 64)",gcn_synthetic
53,gcn.output,Linear,MM,2048,64,7,0.34,0.083,0.729,"(1, 64)","(1, 7)",gcn_synthetic
54,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9107,0.0037,0.0068,"(1, 2048)","(1, 128)",gcn_synthetic
54,gcn.transform_1,Linear,MM,2048,128,256,0.1025,0.4136,0.0057,"(1, 128)","(1, 256)",gcn_synthetic
54,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8125,0.0828,0.0124,"(1, 2048)","(1, 256)",gcn_synthetic
54,gcn.transform_2,Linear,MM,2048,256,128,0.4348,0.5666,0.2948,"(1, 256)","(1, 128)",gcn_synthetic
54,gcn.aggregate_3,Linear,MM,2048,2048,128,0.908,0.0846,0.0153,"(1, 2048)","(1, 128)",gcn_synthetic
54,gcn.transform_3,Linear,MM,2048,128,64,0.0612,0.4471,0.5455,"(1, 128)","(1, 64)",gcn_synthetic
54,gcn.aggregate_4,Linear,MM,2048,2048,64,0.841,0.0456,0.0122,"(1, 2048)","(1, 64)",gcn_synthetic
54,gcn.output,Linear,MM,2048,64,7,0.5042,0.0892,0.7262,"(1, 64)","(1, 7)",gcn_synthetic
55,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8079,0.0199,-0.0129,"(1, 2048)","(1, 128)",gcn_synthetic
55,gcn.transform_1,Linear,MM,2048,128,256,0.13,0.5693,0.0315,"(1, 128)","(1, 256)",gcn_synthetic
55,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9104,0.0933,0.009,"(1, 2048)","(1, 256)",gcn_synthetic
55,gcn.transform_2,Linear,MM,2048,256,128,0.5108,0.3023,0.2877,"(1, 256)","(1, 128)",gcn_synthetic
55,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9039,0.0034,0.0305,"(1, 2048)","(1, 128)",gcn_synthetic
55,gcn.transform_3,Linear,MM,2048,128,64,0.0811,0.301,0.503,"(1, 128)","(1, 64)",gcn_synthetic
55,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8262,0.0949,0.012,"(1, 2048)","(1, 64)",gcn_synthetic
55,gcn.output,Linear,MM,2048,64,7,0.4111,0.0521,0.6913,"(1, 64)","(1, 7)",gcn_synthetic
56,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8735,0.0134,-0.0264,"(1, 2048)","(1, 128)",gcn_synthetic
56,gcn.transform_1,Linear,MM,2048,128,256,0.1098,0.3789,0.0488,"(1, 128)","(1, 256)",gcn_synthetic
56,gcn.aggregate_2,Linear,MM,2048,2048,256,0.885,0.0728,-0.0062,"(1, 2048)","(1, 256)",gcn_synthetic
56,gcn.transform_2,Linear,MM,2048,256,128,0.3627,0.5235,0.289,"(1, 256)","(1, 128)",gcn_synthetic
56,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9842,0.0425,-0.0062,"(1, 2048)","(1, 128)",gcn_synthetic
56,gcn.transform_3,Linear,MM,2048,128,64,0.0263,0.4153,0.5018,"(1, 128)","(1, 64)",gcn_synthetic
56,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8997,0.064,-0.0063,"(1, 2048)","(1, 64)",gcn_synthetic
56,gcn.output,Linear,MM,2048,64,7,0.5814,0.0355,0.6947,"(1, 64)","(1, 7)",gcn_synthetic
57,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8691,0.0095,0.0053,"(1, 2048)","(1, 128)",gcn_synthetic
57,gcn.transform_1,Linear,MM,2048,128,256,0.102,0.4294,0.0128,"(1, 128)","(1, 256)",gcn_synthetic
57,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8077,0.0214,0.0069,"(1, 2048)","(1, 256)",gcn_synthetic
57,gcn.transform_2,Linear,MM,2048,256,128,0.3582,0.3568,0.3202,"(1, 256)","(1, 128)",gcn_synthetic
57,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9315,0.0615,0.0326,"(1, 2048)","(1, 128)",gcn_synthetic
57,gcn.transform_3,Linear,MM,2048,128,64,0.1738,0.5584,0.5511,"(1, 128)","(1, 64)",gcn_synthetic
57,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9268,0.0702,-0.0298,"(1, 2048)","(1, 64)",gcn_synthetic
57,gcn.output,Linear,MM,2048,64,7,0.5867,0.0045,0.6861,"(1, 64)","(1, 7)",gcn_synthetic
58,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8928,0.0846,-0.0036,"(1, 2048)","(1, 128)",gcn_synthetic
58,gcn.transform_1,Linear,MM,2048,128,256,0.0541,0.5692,0.0047,"(1, 128)","(1, 256)",gcn_synthetic
58,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8164,0.0188,-0.021,"(1, 2048)","(1, 256)",gcn_synthetic
58,gcn.transform_2,Linear,MM,2048,256,128,0.4718,0.4727,0.3065,"(1, 256)","(1, 128)",gcn_synthetic
58,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9537,0.0251,0.0135,"(1, 2048)","(1, 128)",gcn_synthetic
58,gcn.transform_3,Linear,MM,2048,128,64,0.0586,0.4047,0.4918,"(1, 128)","(1, 64)",gcn_synthetic
58,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9178,0.0137,-0.0032,"(1, 2048)","(1, 64)",gcn_synthetic
58,gcn.output,Linear,MM,2048,64,7,0.3389,0.008,0.6878,"(1, 64)","(1, 7)",gcn_synthetic
59,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8883,0.0184,0.0213,"(1, 2048)","(1, 128)",gcn_synthetic
59,gcn.transform_1,Linear,MM,2048,128,256,0.0186,0.5982,-0.0185,"(1, 128)","(1, 256)",gcn_synthetic
59,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8463,0.0546,-0.0131,"(1, 2048)","(1, 256)",gcn_synthetic
59,gcn.transform_2,Linear,MM,2048,256,128,0.4023,0.3619,0.3146,"(1, 256)","(1, 128)",gcn_synthetic
59,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9341,0.0735,-0.0171,"(1, 2048)","(1, 128)",gcn_synthetic
59,gcn.transform_3,Linear,MM,2048,128,64,0.0954,0.5065,0.5115,"(1, 128)","(1, 64)",gcn_synthetic
59,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9107,0.0636,0.0065,"(1, 2048)","(1, 64)",gcn_synthetic
59,gcn.output,Linear,MM,2048,64,7,0.3865,0.037,0.6946,"(1, 64)","(1, 7)",gcn_synthetic
60,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8838,0.0859,0.0267,"(1, 2048)","(1, 128)",gcn_synthetic
60,gcn.transform_1,Linear,MM,2048,128,256,0.0433,0.4058,0.0198,"(1, 128)","(1, 256)",gcn_synthetic
60,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8205,0.0737,0.0075,"(1, 2048)","(1, 256)",gcn_synthetic
60,gcn.transform_2,Linear,MM,2048,256,128,0.43,0.3276,0.2854,"(1, 256)","(1, 128)",gcn_synthetic
60,gcn.aggregate_3,Linear,MM,2048,2048,128,0.99,0.0724,0.0187,"(1, 2048)","(1, 128)",gcn_synthetic
60,gcn.transform_3,Linear,MM,2048,128,64,0.0651,0.5001,0.5061,"(1, 128)","(1, 64)",gcn_synthetic
60,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8702,0.0124,0.0433,"(1, 2048)","(1, 64)",gcn_synthetic
60,gcn.output,Linear,MM,2048,64,7,0.442,0.0125,0.7135,"(1, 64)","(1, 7)",gcn_synthetic
61,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8113,0.0665,0.0123,"(1, 2048)","(1, 128)",gcn_synthetic
61,gcn.transform_1,Linear,MM,2048,128,256,0.164,0.4272,-0.0031,"(1, 128)","(1, 256)",gcn_synthetic
61,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8609,0.0333,-0.0163,"(1, 2048)","(1, 256)",gcn_synthetic
61,gcn.transform_2,Linear,MM,2048,256,128,0.5189,0.3472,0.283,"(1, 256)","(1, 128)",gcn_synthetic
61,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9623,0.073,-0.0204,"(1, 2048)","(1, 128)",gcn_synthetic
61,gcn.transform_3,Linear,MM,2048,128,64,0.1439,0.5741,0.4979,"(1, 128)","(1, 64)",gcn_synthetic
61,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8549,0.0759,0.0031,"(1, 2048)","(1, 64)",gcn_synthetic
61,gcn.output,Linear,MM,2048,64,7,0.5493,0.0921,0.6921,"(1, 64)","(1, 7)",gcn_synthetic
62,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8212,0.0583,-0.0186,"(1, 2048)","(1, 128)",gcn_synthetic
62,gcn.transform_1,Linear,MM,2048,128,256,0.1477,0.424,-0.0146,"(1, 128)","(1, 256)",gcn_synthetic
62,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8657,0.0844,0.0035,"(1, 2048)","(1, 256)",gcn_synthetic
62,gcn.transform_2,Linear,MM,2048,256,128,0.5483,0.3396,0.2681,"(1, 256)","(1, 128)",gcn_synthetic
62,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9537,0.0837,0.0087,"(1, 2048)","(1, 128)",gcn_synthetic
62,gcn.transform_3,Linear,MM,2048,128,64,0.0065,0.5074,0.506,"(1, 128)","(1, 64)",gcn_synthetic
62,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8306,0.0557,-0.0083,"(1, 2048)","(1, 64)",gcn_synthetic
62,gcn.output,Linear,MM,2048,64,7,0.5113,0.084,0.7287,"(1, 64)","(1, 7)",gcn_synthetic
63,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9419,0.0545,-0.0189,"(1, 2048)","(1, 128)",gcn_synthetic
63,gcn.transform_1,Linear,MM,2048,128,256,0.1731,0.3721,-0.0316,"(1, 128)","(1, 256)",gcn_synthetic
63,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9325,0.0058,0.0022,"(1, 2048)","(1, 256)",gcn_synthetic
63,gcn.transform_2,Linear,MM,2048,256,128,0.4684,0.5942,0.3203,"(1, 256)","(1, 128)",gcn_synthetic
63,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9856,0.0799,0.0265,"(1, 2048)","(1, 128)",gcn_synthetic
63,gcn.transform_3,Linear,MM,2048,128,64,0.0267,0.4402,0.5226,"(1, 128)","(1, 64)",gcn_synthetic
63,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8644,0.0102,-0.0073,"(1, 2048)","(1, 64)",gcn_synthetic
63,gcn.output,Linear,MM,2048,64,7,0.4472,0.0254,0.7332,"(1, 64)","(1, 7)",gcn_synthetic
64,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8811,0.0127,0.0076,"(1, 2048)","(1, 128)",gcn_synthetic
64,gcn.transform_1,Linear,MM,2048,128,256,0.0055,0.5748,-0.0081,"(1, 128)","(1, 256)",gcn_synthetic
64,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8507,0.0932,-0.0036,"(1, 2048)","(1, 256)",gcn_synthetic
64,gcn.transform_2,Linear,MM,2048,256,128,0.478,0.5813,0.2916,"(1, 256)","(1, 128)",gcn_synthetic
64,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9081,0.0809,0.0315,"(1, 2048)","(1, 128)",gcn_synthetic
64,gcn.transform_3,Linear,MM,2048,128,64,0.1985,0.3963,0.5254,"(1, 128)","(1, 64)",gcn_synthetic
64,gcn.aggregate_4,Linear,MM,2048,2048,64,0.854,0.0536,-0.0297,"(1, 2048)","(1, 64)",gcn_synthetic
64,gcn.output,Linear,MM,2048,64,7,0.5119,0.0082,0.7197,"(1, 64)","(1, 7)",gcn_synthetic
65,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8292,0.0013,-0.0126,"(1, 2048)","(1, 128)",gcn_synthetic
65,gcn.transform_1,Linear,MM,2048,128,256,0.0568,0.5014,0.0104,"(1, 128)","(1, 256)",gcn_synthetic
65,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8464,0.0407,0.0047,"(1, 2048)","(1, 256)",gcn_synthetic
65,gcn.transform_2,Linear,MM,2048,256,128,0.5608,0.3719,0.2667,"(1, 256)","(1, 128)",gcn_synthetic
65,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9477,0.0665,0.0251,"(1, 2048)","(1, 128)",gcn_synthetic
65,gcn.transform_3,Linear,MM,2048,128,64,0.0456,0.5697,0.5052,"(1, 128)","(1, 64)",gcn_synthetic
65,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9237,0.0394,0.0075,"(1, 2048)","(1, 64)",gcn_synthetic
65,gcn.output,Linear,MM,2048,64,7,0.3845,0.0115,0.7067,"(1, 64)","(1, 7)",gcn_synthetic
66,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8151,0.0881,0.0413,"(1, 2048)","(1, 128)",gcn_synthetic
66,gcn.transform_1,Linear,MM,2048,128,256,0.078,0.5341,-0.0014,"(1, 128)","(1, 256)",gcn_synthetic
66,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9236,0.0893,0.016,"(1, 2048)","(1, 256)",gcn_synthetic
66,gcn.transform_2,Linear,MM,2048,256,128,0.5601,0.3815,0.3058,"(1, 256)","(1, 128)",gcn_synthetic
66,gcn.aggregate_3,Linear,MM,2048,2048,128,0.953,0.0262,0.0157,"(1, 2048)","(1, 128)",gcn_synthetic
66,gcn.transform_3,Linear,MM,2048,128,64,0.0966,0.5474,0.5055,"(1, 128)","(1, 64)",gcn_synthetic
66,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8026,0.0867,-0.003,"(1, 2048)","(1, 64)",gcn_synthetic
66,gcn.output,Linear,MM,2048,64,7,0.5129,0.0819,0.7071,"(1, 64)","(1, 7)",gcn_synthetic
67,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8186,0.0414,0.0133,"(1, 2048)","(1, 128)",gcn_synthetic
67,gcn.transform_1,Linear,MM,2048,128,256,0.0812,0.3,-0.0158,"(1, 128)","(1, 256)",gcn_synthetic
67,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8394,0.0203,0.0012,"(1, 2048)","(1, 256)",gcn_synthetic
67,gcn.transform_2,Linear,MM,2048,256,128,0.4011,0.3657,0.2841,"(1, 256)","(1, 128)",gcn_synthetic
67,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9843,0.0324,0.0013,"(1, 2048)","(1, 128)",gcn_synthetic
67,gcn.transform_3,Linear,MM,2048,128,64,0.1785,0.5334,0.4784,"(1, 128)","(1, 64)",gcn_synthetic
67,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8222,0.0299,-0.0159,"(1, 2048)","(1, 64)",gcn_synthetic
67,gcn.output,Linear,MM,2048,64,7,0.4365,0.0612,0.6894,"(1, 64)","(1, 7)",gcn_synthetic
68,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8238,0.0025,0.0053,"(1, 2048)","(1, 128)",gcn_synthetic
68,gcn.transform_1,Linear,MM,2048,128,256,0.0327,0.3777,-0.0143,"(1, 128)","(1, 256)",gcn_synthetic
68,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9014,0.0871,-0.0026,"(1, 2048)","(1, 256)",gcn_synthetic
68,gcn.transform_2,Linear,MM,2048,256,128,0.3679,0.5217,0.3101,"(1, 256)","(1, 128)",gcn_synthetic
68,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9641,0.0974,0.0109,"(1, 2048)","(1, 128)",gcn_synthetic
68,gcn.transform_3,Linear,MM,2048,128,64,0.1991,0.3695,0.4856,"(1, 128)","(1, 64)",gcn_synthetic
68,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9113,0.0774,0.0081,"(1, 2048)","(1, 64)",gcn_synthetic
68,gcn.output,Linear,MM,2048,64,7,0.3209,0.0229,0.6958,"(1, 64)","(1, 7)",gcn_synthetic
69,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8442,0.009,0.0154,"(1, 2048)","(1, 128)",gcn_synthetic
69,gcn.transform_1,Linear,MM,2048,128,256,0.0534,0.452,-0.0136,"(1, 128)","(1, 256)",gcn_synthetic
69,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8203,0.0592,-0.0264,"(1, 2048)","(1, 256)",gcn_synthetic
69,gcn.transform_2,Linear,MM,2048,256,128,0.3224,0.5105,0.3104,"(1, 256)","(1, 128)",gcn_synthetic
69,gcn.aggregate_3,Linear,MM,2048,2048,128,0.957,0.0482,-0.0039,"(1, 2048)","(1, 128)",gcn_synthetic
69,gcn.transform_3,Linear,MM,2048,128,64,0.1998,0.413,0.496,"(1, 128)","(1, 64)",gcn_synthetic
69,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8839,0.0945,0.0197,"(1, 2048)","(1, 64)",gcn_synthetic
69,gcn.output,Linear,MM,2048,64,7,0.5122,0.0856,0.7055,"(1, 64)","(1, 7)",gcn_synthetic
70,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8705,0.0949,0.0045,"(1, 2048)","(1, 128)",gcn_synthetic
70,gcn.transform_1,Linear,MM,2048,128,256,0.0471,0.4856,-0.0054,"(1, 128)","(1, 256)",gcn_synthetic
70,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9164,0.0701,0.0148,"(1, 2048)","(1, 256)",gcn_synthetic
70,gcn.transform_2,Linear,MM,2048,256,128,0.3485,0.516,0.2979,"(1, 256)","(1, 128)",gcn_synthetic
70,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9228,0.0688,0.0119,"(1, 2048)","(1, 128)",gcn_synthetic
70,gcn.transform_3,Linear,MM,2048,128,64,0.0325,0.5421,0.5107,"(1, 128)","(1, 64)",gcn_synthetic
70,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8492,0.0571,0.0155,"(1, 2048)","(1, 64)",gcn_synthetic
70,gcn.output,Linear,MM,2048,64,7,0.4711,0.0869,0.7038,"(1, 64)","(1, 7)",gcn_synthetic
71,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8632,0.0653,0.0122,"(1, 2048)","(1, 128)",gcn_synthetic
71,gcn.transform_1,Linear,MM,2048,128,256,0.1856,0.4282,-0.0177,"(1, 128)","(1, 256)",gcn_synthetic
71,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8971,0.0544,-0.007,"(1, 2048)","(1, 256)",gcn_synthetic
71,gcn.transform_2,Linear,MM,2048,256,128,0.3273,0.4055,0.3257,"(1, 256)","(1, 128)",gcn_synthetic
71,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9473,0.0244,-0.0104,"(1, 2048)","(1, 128)",gcn_synthetic
71,gcn.transform_3,Linear,MM,2048,128,64,0.041,0.3519,0.517,"(1, 128)","(1, 64)",gcn_synthetic
71,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9089,0.0547,-0.0218,"(1, 2048)","(1, 64)",gcn_synthetic
71,gcn.output,Linear,MM,2048,64,7,0.42,0.0896,0.7204,"(1, 64)","(1, 7)",gcn_synthetic
72,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8496,0.0903,0.0474,"(1, 2048)","(1, 128)",gcn_synthetic
72,gcn.transform_1,Linear,MM,2048,128,256,0.0025,0.405,-0.0022,"(1, 128)","(1, 256)",gcn_synthetic
72,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8042,0.0616,-0.0339,"(1, 2048)","(1, 256)",gcn_synthetic
72,gcn.transform_2,Linear,MM,2048,256,128,0.5333,0.4629,0.2947,"(1, 256)","(1, 128)",gcn_synthetic
72,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9299,0.0935,0.0012,"(1, 2048)","(1, 128)",gcn_synthetic
72,gcn.transform_3,Linear,MM,2048,128,64,0.1751,0.3874,0.5065,"(1, 128)","(1, 64)",gcn_synthetic
72,gcn.aggregate_4,Linear,MM,2048,2048,64,0.807,0.0013,0.0325,"(1, 2048)","(1, 64)",gcn_synthetic
72,gcn.output,Linear,MM,2048,64,7,0.5005,0.0732,0.6927,"(1, 64)","(1, 7)",gcn_synthetic
73,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8892,0.0954,0.0068,"(1, 2048)","(1, 128)",gcn_synthetic
73,gcn.transform_1,Linear,MM,2048,128,256,0.1963,0.3011,-0.0043,"(1, 128)","(1, 256)",gcn_synthetic
73,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8647,0.0676,0.0227,"(1, 2048)","(1, 256)",gcn_synthetic
73,gcn.transform_2,Linear,MM,2048,256,128,0.5779,0.5706,0.331,"(1, 256)","(1, 128)",gcn_synthetic
73,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9751,0.0407,0.0029,"(1, 2048)","(1, 128)",gcn_synthetic
73,gcn.transform_3,Linear,MM,2048,128,64,0.048,0.4464,0.5012,"(1, 128)","(1, 64)",gcn_synthetic
73,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9136,0.0598,-0.0141,"(1, 2048)","(1, 64)",gcn_synthetic
73,gcn.output,Linear,MM,2048,64,7,0.3392,0.0471,0.7169,"(1, 64)","(1, 7)",gcn_synthetic
74,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8997,0.0598,-0.0159,"(1, 2048)","(1, 128)",gcn_synthetic
74,gcn.transform_1,Linear,MM,2048,128,256,0.0983,0.3607,0.0043,"(1, 128)","(1, 256)",gcn_synthetic
74,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9066,0.0558,0.0312,"(1, 2048)","(1, 256)",gcn_synthetic
74,gcn.transform_2,Linear,MM,2048,256,128,0.3919,0.325,0.3328,"(1, 256)","(1, 128)",gcn_synthetic
74,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9372,0.0298,-0.029,"(1, 2048)","(1, 128)",gcn_synthetic
74,gcn.transform_3,Linear,MM,2048,128,64,0.0447,0.3975,0.5073,"(1, 128)","(1, 64)",gcn_synthetic
74,gcn.aggregate_4,Linear,MM,2048,2048,64,0.826,0.0402,0.0062,"(1, 2048)","(1, 64)",gcn_synthetic
74,gcn.output,Linear,MM,2048,64,7,0.3325,0.0331,0.7057,"(1, 64)","(1, 7)",gcn_synthetic
75,gcn.aggregate_1,Linear,MM,2048,2048,128,0.892,0.0227,0.0046,"(1, 2048)","(1, 128)",gcn_synthetic
75,gcn.transform_1,Linear,MM,2048,128,256,0.0441,0.332,0.0093,"(1, 128)","(1, 256)",gcn_synthetic
75,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8111,0.0188,0.0288,"(1, 2048)","(1, 256)",gcn_synthetic
75,gcn.transform_2,Linear,MM,2048,256,128,0.3423,0.3109,0.288,"(1, 256)","(1, 128)",gcn_synthetic
75,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9803,0.0335,0.0061,"(1, 2048)","(1, 128)",gcn_synthetic
75,gcn.transform_3,Linear,MM,2048,128,64,0.084,0.3886,0.4591,"(1, 128)","(1, 64)",gcn_synthetic
75,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9073,0.0792,0.0104,"(1, 2048)","(1, 64)",gcn_synthetic
75,gcn.output,Linear,MM,2048,64,7,0.5071,0.0193,0.7126,"(1, 64)","(1, 7)",gcn_synthetic
76,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9097,0.0275,-0.0102,"(1, 2048)","(1, 128)",gcn_synthetic
76,gcn.transform_1,Linear,MM,2048,128,256,0.0846,0.4179,0.0056,"(1, 128)","(1, 256)",gcn_synthetic
76,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8055,0.0884,0.0218,"(1, 2048)","(1, 256)",gcn_synthetic
76,gcn.transform_2,Linear,MM,2048,256,128,0.4997,0.4029,0.3138,"(1, 256)","(1, 128)",gcn_synthetic
76,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9456,0.0129,-0.0096,"(1, 2048)","(1, 128)",gcn_synthetic
76,gcn.transform_3,Linear,MM,2048,128,64,0.1287,0.4799,0.4815,"(1, 128)","(1, 64)",gcn_synthetic
76,gcn.aggregate_4,Linear,MM,2048,2048,64,0.9163,0.0532,-0.0056,"(1, 2048)","(1, 64)",gcn_synthetic
76,gcn.output,Linear,MM,2048,64,7,0.58,0.0846,0.7022,"(1, 64)","(1, 7)",gcn_synthetic
77,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9405,0.0174,0.0026,"(1, 2048)","(1, 128)",gcn_synthetic
77,gcn.transform_1,Linear,MM,2048,128,256,0.1677,0.5215,-0.0231,"(1, 128)","(1, 256)",gcn_synthetic
77,gcn.aggregate_2,Linear,MM,2048,2048,256,0.8388,0.0475,0.0074,"(1, 2048)","(1, 256)",gcn_synthetic
77,gcn.transform_2,Linear,MM,2048,256,128,0.4703,0.3249,0.2697,"(1, 256)","(1, 128)",gcn_synthetic
77,gcn.aggregate_3,Linear,MM,2048,2048,128,0.957,0.0097,-0.0045,"(1, 2048)","(1, 128)",gcn_synthetic
77,gcn.transform_3,Linear,MM,2048,128,64,0.1876,0.4876,0.4674,"(1, 128)","(1, 64)",gcn_synthetic
77,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8559,0.0852,-0.0012,"(1, 2048)","(1, 64)",gcn_synthetic
77,gcn.output,Linear,MM,2048,64,7,0.4697,0.0586,0.6701,"(1, 64)","(1, 7)",gcn_synthetic
78,gcn.aggregate_1,Linear,MM,2048,2048,128,0.8026,0.0377,-0.0586,"(1, 2048)","(1, 128)",gcn_synthetic
78,gcn.transform_1,Linear,MM,2048,128,256,0.1644,0.5169,0.0207,"(1, 128)","(1, 256)",gcn_synthetic
78,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9398,0.0224,-0.0081,"(1, 2048)","(1, 256)",gcn_synthetic
78,gcn.transform_2,Linear,MM,2048,256,128,0.4969,0.3755,0.2906,"(1, 256)","(1, 128)",gcn_synthetic
78,gcn.aggregate_3,Linear,MM,2048,2048,128,0.9598,0.0683,0.0037,"(1, 2048)","(1, 128)",gcn_synthetic
78,gcn.transform_3,Linear,MM,2048,128,64,0.0628,0.3663,0.4935,"(1, 128)","(1, 64)",gcn_synthetic
78,gcn.aggregate_4,Linear,MM,2048,2048,64,0.8388,0.0896,0.0328,"(1, 2048)","(1, 64)",gcn_synthetic
78,gcn.output,Linear,MM,2048,64,7,0.3651,0.036,0.723,"(1, 64)","(1, 7)",gcn_synthetic
79,gcn.aggregate_1,Linear,MM,2048,2048,128,0.9216,0.034,-0.0105,"(1, 2048)","(1, 128)",gcn_synthetic
79,gcn.transform_1,Linear,MM,2048,128,256,0.1465,0.335,0.0109,"(1, 128)","(1, 256)",gcn_synthetic
79,gcn.aggregate_2,Linear,MM,2048,2048,256,0.9234,0.0673,0.0287,"(1, 2048)","(1, 256)",gcn_synthetic
